State FIPS Code,County FIPS Code,Postal Code,Name,Median Household Income,
48,357,TX,Ochiltree County,"71,770",
48,359,TX,Oldham County,"68,640",
48,361,TX,Orange County,"66,029",
48,363,TX,Palo Pinto County,"55,417",
48,365,TX,Panola County,"63,482",
48,367,TX,Parker County,"98,121",
48,369,TX,Parmer County,"62,913",
48,371,TX,Pecos County,"58,265",
48,373,TX,Polk County,"57,009",
48,375,TX,Potter County,"51,177",
48,377,TX,Presidio County,"42,699",
48,379,TX,Rains County,"63,796",
48,381,TX,Randall County,"81,705",
48,383,TX,Reagan County,"72,585",
48,385,TX,Real County,"49,014",
48,387,TX,Red River County,"49,265",
48,389,TX,Reeves County,"57,179",
48,391,TX,Refugio County,"52,641",
48,393,TX,Roberts County,"76,634",
48,395,TX,Robertson County,"60,078",
48,397,TX,Rockwall County,"118,175",
48,399,TX,Runnels County,"61,643",
48,401,TX,Rusk County,"65,812",
48,403,TX,Sabine County,"58,723",
48,405,TX,San Augustine County,"50,908",
48,407,TX,San Jacinto County,"66,009",
48,409,TX,San Patricio County,"61,411",
48,411,TX,San Saba County,"52,325",
48,413,TX,Schleicher County,"60,063",
48,415,TX,Scurry County,"69,881",
48,417,TX,Shackelford County,"68,681",
48,419,TX,Shelby County,"54,359",
48,421,TX,Sherman County,"66,202",
48,423,TX,Smith County,"71,348",
48,425,TX,Somervell County,"78,913",
48,427,TX,Starr County,"38,824",
48,429,TX,Stephens County,"59,099",
48,431,TX,Sterling County,"80,859",
48,433,TX,Stonewall County,"56,413",
48,435,TX,Sutton County,"63,893",
48,437,TX,Swisher County,"52,350",
48,439,TX,Tarrant County,"80,083",
48,441,TX,Taylor County,"62,128",
48,443,TX,Terrell County,"47,947",
48,445,TX,Terry County,"44,361",
48,447,TX,Throckmorton County,"51,546",
48,449,TX,Titus County,"57,559",
48,451,TX,Tom Green County,"60,379",
48,453,TX,Travis County,"97,544",
48,455,TX,Trinity County,"49,277",
48,457,TX,Tyler County,"54,438",
48,459,TX,Upshur County,"61,533",
48,461,TX,Upton County,"59,047",
48,463,TX,Uvalde County,"49,006",
48,465,TX,Val Verde County,"56,619",
48,467,TX,Van Zandt County,"66,356",
48,469,TX,Victoria County,"69,442",
48,471,TX,Walker County,"56,863",
48,473,TX,Waller County,"77,209",
48,475,TX,Ward County,"65,610",
48,477,TX,Washington County,"67,927",
48,479,TX,Webb County,"57,899",
48,481,TX,Wharton County,"60,496",
48,483,TX,Wheeler County,"54,682",
48,485,TX,Wichita County,"61,622",
48,487,TX,Wilbarger County,"53,416",
48,489,TX,Willacy County,"42,279",
48,491,TX,Williamson County,"111,183",
48,493,TX,Wilson County,"85,288",
48,495,TX,Winkler County,"67,901",
48,497,TX,Wise County,"89,873",
48,499,TX,Wood County,"58,813",
48,501,TX,Yoakum County,"64,634",
48,503,TX,Young County,"64,187",
48,505,TX,Zapata County,"41,688",
48,507,TX,Zavala County,"36,878",
49,000,UT,Utah,"93,030",
49,001,UT,Beaver County,"67,100",
49,003,UT,Box Elder County,"83,493",
49,005,UT,Cache County,"83,027",
49,007,UT,Carbon County,"59,838",
49,009,UT,Daggett County,"65,231",
49,011,UT,Davis County,"111,081",
49,013,UT,Duchesne County,"75,705",
49,015,UT,Emery County,"68,823",
49,017,UT,Garfield County,"64,844",
49,019,UT,Grand County,"67,360",
49,021,UT,Iron County,"68,170",
49,023,UT,Juab County,"85,382",
49,025,UT,Kane County,"69,247",
49,027,UT,Millard County,"66,467",
49,029,UT,Morgan County,"122,672",
49,031,UT,Piute County,"58,106",
49,033,UT,Rich County,"78,332",
49,035,UT,Salt Lake County,"94,013",
49,037,UT,San Juan County,"57,941",
49,039,UT,Sanpete County,"67,295",
49,041,UT,Sevier County,"75,024",
49,043,UT,Summit County,"139,848",
49,045,UT,Tooele County,"94,200",
49,047,UT,Uintah County,"70,989",
49,049,UT,Utah County,"100,617",
49,051,UT,Wasatch County,"121,397",
49,053,UT,Washington County,"78,094",
49,055,UT,Wayne County,"60,858",
49,057,UT,Weber County,"86,678",
50,000,VT,Vermont,"80,626",
50,001,VT,Addison County,"82,234",
50,003,VT,Bennington County,"67,124",
50,005,VT,Caledonia County,"64,229",
50,007,VT,Chittenden County,"96,142",
50,009,VT,Essex County,"58,359",
50,011,VT,Franklin County,"85,765",
50,013,VT,Grand Isle County,"82,896",
50,015,VT,Lamoille County,"72,811",
50,017,VT,Orange County,"73,771",
50,019,VT,Orleans County,"59,906",
50,021,VT,Rutland County,"62,634",
50,023,VT,Washington County,"79,916",
50,025,VT,Windham County,"64,436",
50,027,VT,Windsor County,"77,932",
51,000,VA,Virginia,"89,864",
51,001,VA,Accomack County,"56,039",
51,003,VA,Albemarle County,"102,750",
51,005,VA,Alleghany County,"58,215",
51,007,VA,Amelia County,"71,112",
51,009,VA,Amherst County,"61,499",
51,011,VA,Appomattox County,"64,701",
51,013,VA,Arlington County,"138,416",
51,015,VA,Augusta County,"72,831",
51,017,VA,Bath County,"60,234",
51,019,VA,Bedford County,"72,742",
51,021,VA,Bland County,"57,748",
51,023,VA,Botetourt County,"84,395",
51,025,VA,Brunswick County,"51,441",
51,027,VA,Buchanan County,"43,446",
51,029,VA,Buckingham County,"57,701",
51,031,VA,Campbell County,"69,570",
51,033,VA,Caroline County,"80,562",
51,035,VA,Carroll County,"53,694",
51,036,VA,Charles City County,"73,068",
51,037,VA,Charlotte County,"50,878",
51,041,VA,Chesterfield County,"99,401",
51,043,VA,Clarke County,"101,205",
51,045,VA,Craig County,"61,531",
51,047,VA,Culpeper County,"90,465",
51,049,VA,Cumberland County,"55,713",
51,051,VA,Dickenson County,"48,157",
51,053,VA,Dinwiddie County,"83,334",
51,057,VA,Essex County,"62,679",
51,059,VA,Fairfax County,"141,353",
51,061,VA,Fauquier County,"111,254",
51,063,VA,Floyd County,"61,164",
51,065,VA,Fluvanna County,"86,462",
51,067,VA,Franklin County,"63,692",
51,069,VA,Frederick County,"92,108",
51,071,VA,Giles County,"63,384",
51,073,VA,Gloucester County,"79,016",
51,075,VA,Goochland County,"122,002",
51,077,VA,Grayson County,"42,665",
51,079,VA,Greene County,"83,927",
51,081,VA,Greensville County,"53,908",
51,083,VA,Halifax County,"50,813",
51,085,VA,Hanover County,"111,485",
51,087,VA,Henrico County,"85,877",
51,089,VA,Henry County,"51,959",
51,091,VA,Highland County,"56,021",
51,093,VA,Isle of Wight County,"88,536",
51,095,VA,James City County,"109,735",
51,097,VA,King and Queen County,"66,578",
51,099,VA,King George County,"101,323",
51,101,VA,King William County,"88,124",
51,103,VA,Lancaster County,"66,220",
51,105,VA,Lee County,"44,110",
51,107,VA,Loudoun County,"173,655",
51,109,VA,Louisa County,"79,459",
51,111,VA,Lunenburg County,"51,013",
51,113,VA,Madison County,"76,864",
51,115,VA,Mathews County,"73,034",
51,117,VA,Mecklenburg County,"53,288",
51,119,VA,Middlesex County,"67,586",
51,121,VA,Montgomery County,"67,620",
51,125,VA,Nelson County,"77,049",
51,127,VA,New Kent County,"115,854",
51,131,VA,Northampton County,"53,822",
51,133,VA,Northumberland County,"69,662",
51,135,VA,Nottoway County,"58,168",
51,137,VA,Orange County,"82,738",
51,139,VA,Page County,"57,960",
51,141,VA,Patrick County,"51,200",
51,143,VA,Pittsylvania County,"54,627",
51,145,VA,Powhatan County,"100,814",
51,147,VA,Prince Edward County,"55,264",
51,149,VA,Prince George County,"82,207",
51,153,VA,Prince William County,"128,758",
51,155,VA,Pulaski County,"59,839",
51,157,VA,Rappahannock County,"88,237",
51,159,VA,Richmond County,"61,655",
51,161,VA,Roanoke County,"80,929",
51,163,VA,Rockbridge County,"64,813",
51,165,VA,Rockingham County,"79,332",
51,167,VA,Russell County,"51,459",
51,169,VA,Scott County,"46,015",
51,171,VA,Shenandoah County,"75,129",
51,173,VA,Smyth County,"52,646",
51,175,VA,Southampton County,"65,742",
51,177,VA,Spotsylvania County,"109,834",
51,179,VA,Stafford County,"130,751",
51,181,VA,Surry County,"68,714",
51,183,VA,Sussex County,"53,020",
51,185,VA,Tazewell County,"45,959",
51,187,VA,Warren County,"89,337",
51,191,VA,Washington County,"57,758",
51,193,VA,Westmoreland County,"66,975",
51,195,VA,Wise County,"50,442",
51,197,VA,Wythe County,"59,026",
51,199,VA,York County,"101,987",
51,510,VA,Alexandria city,"109,902",
51,520,VA,Bristol city,"45,240",
51,530,VA,Buena Vista city,"53,778",
51,540,VA,Charlottesville city,"72,542",
51,550,VA,Chesapeake city,"91,582",
51,570,VA,Colonial Heights city,"70,161",
51,580,VA,Covington city,"49,519",
51,590,VA,Danville city,"45,423",
51,595,VA,Emporia city,"45,894",
51,600,VA,Fairfax city,"119,079",
51,610,VA,Falls Church city,"145,755",
51,620,VA,Franklin city,"53,310",
51,630,VA,Fredericksburg city,"75,915",
51,640,VA,Galax city,"46,891",
51,650,VA,Hampton city,"67,764",
51,660,VA,Harrisonburg city,"58,597",
51,670,VA,Hopewell city,"49,111",
51,678,VA,Lexington city,"62,342",
51,680,VA,Lynchburg city,"58,962",
51,683,VA,Manassas city,"92,198",
51,685,VA,Manassas Park city,"92,611",
51,690,VA,Martinsville city,"44,547",
51,700,VA,Newport News city,"63,911",
51,710,VA,Norfolk city,"61,098",
51,720,VA,Norton city,"42,618",
51,730,VA,Petersburg city,"46,216",
51,735,VA,Poquoson city,"108,161",
51,740,VA,Portsmouth city,"57,012",
51,750,VA,Radford city,"47,325",
51,760,VA,Richmond city,"64,903",
51,770,VA,Roanoke city,"51,782",
51,775,VA,Salem city,"63,701",
51,790,VA,Staunton city,"59,926",
51,800,VA,Suffolk city,"81,297",
51,810,VA,Virginia Beach city,"90,275",
51,820,VA,Waynesboro city,"56,438",
51,830,VA,Williamsburg city,"70,270",
51,840,VA,Winchester city,"63,514",
53,000,WA,Washington,"94,553",
53,001,WA,Adams County,"67,056",
53,003,WA,Asotin County,"64,789",
53,005,WA,Benton County,"83,040",
53,007,WA,Chelan County,"74,848",
53,009,WA,Clallam County,"67,071",
53,011,WA,Clark County,"97,240",
53,013,WA,Columbia County,"66,267",
53,015,WA,Cowlitz County,"71,996",
53,017,WA,Douglas County,"69,808",
53,019,WA,Ferry County,"57,090",
53,021,WA,Franklin County,"82,542",
53,023,WA,Garfield County,"63,313",
53,025,WA,Grant County,"71,374",
53,027,WA,Grays Harbor County,"65,758",
53,029,WA,Island County,"88,451",
53,031,WA,Jefferson County,"77,856",
53,033,WA,King County,"120,672",
53,035,WA,Kitsap County,"98,894",
53,037,WA,Kittitas County,"66,374",
53,039,WA,Klickitat County,"69,596",
53,041,WA,Lewis County,"67,877",
53,043,WA,Lincoln County,"71,908",
53,045,WA,Mason County,"75,138",
53,047,WA,Okanogan County,"58,085",
53,049,WA,Pacific County,"61,773",
53,051,WA,Pend Oreille County,"63,611",
53,053,WA,Pierce County,"97,493",
53,055,WA,San Juan County,"86,442",
53,057,WA,Skagit County,"90,432",
53,059,WA,Skamania County,"85,131",
53,061,WA,Snohomish County,"106,067",
53,063,WA,Spokane County,"73,380",
53,065,WA,Stevens County,"67,525",
53,067,WA,Thurston County,"92,357",
53,069,WA,Wahkiakum County,"69,726",
53,071,WA,Walla Walla County,"71,348",
53,073,WA,Whatcom County,"75,920",
53,075,WA,Whitman County,"59,044",
53,077,WA,Yakima County,"67,112",
54,000,WV,West Virginia,"55,875",
54,001,WV,Barbour County,"51,353",
54,003,WV,Berkeley County,"78,995",
54,005,WV,Boone County,"48,034",
54,007,WV,Braxton County,"50,038",
54,009,WV,Brooke County,"49,187",
54,011,WV,Cabell County,"55,031",
54,013,WV,Calhoun County,"45,793",
54,015,WV,Clay County,"45,291",
54,017,WV,Doddridge County,"56,985",
54,019,WV,Fayette County,"49,739",
54,021,WV,Gilmer County,"43,671",
54,023,WV,Grant County,"53,187",
54,025,WV,Greenbrier County,"47,309",
54,027,WV,Hampshire County,"63,290",
54,029,WV,Hancock County,"58,478",
54,031,WV,Hardy County,"52,212",
54,033,WV,Harrison County,"58,897",
54,035,WV,Jackson County,"52,503",
54,037,WV,Jefferson County,"92,747",
54,039,WV,Kanawha County,"56,633",
54,041,WV,Lewis County,"52,827",
54,043,WV,Lincoln County,"47,435",
54,045,WV,Logan County,"48,745",
54,047,WV,McDowell County,"35,161",
54,049,WV,Marion County,"62,449",
54,051,WV,Marshall County,"59,661",
54,053,WV,Mason County,"52,054",
54,055,WV,Mercer County,"47,084",
54,057,WV,Mineral County,"59,085",
54,059,WV,Mingo County,"38,358",
54,061,WV,Monongalia County,"62,330",
54,063,WV,Monroe County,"47,797",
54,065,WV,Morgan County,"61,802",
54,067,WV,Nicholas County,"48,515",
54,069,WV,Ohio County,"59,882",
54,071,WV,Pendleton County,"53,640",
54,073,WV,Pleasants County,"60,991",
54,075,WV,Pocahontas County,"43,632",
54,077,WV,Preston County,"54,881",
54,079,WV,Putnam County,"72,073",
54,081,WV,Raleigh County,"53,456",
54,083,WV,Randolph County,"50,868",
54,085,WV,Ritchie County,"55,110",
54,087,WV,Roane County,"48,285",
54,089,WV,Summers County,"44,218",
54,091,WV,Taylor County,"57,821",
54,093,WV,Tucker County,"55,563",
54,095,WV,Tyler County,"58,892",
54,097,WV,Upshur County,"53,380",
54,099,WV,Wayne County,"51,532",
54,101,WV,Webster County,"40,727",
54,103,WV,Wetzel County,"56,296",
54,105,WV,Wirt County,"54,506",
54,107,WV,Wood County,"56,353",
54,109,WV,Wyoming County,"47,212",
55,000,WI,Wisconsin,"74,671",
55,001,WI,Adams County,"57,944",
55,003,WI,Ashland County,"52,158",
55,005,WI,Barron County,"66,507",
55,007,WI,Bayfield County,"64,339",
55,009,WI,Brown County,"77,645",
55,011,WI,Buffalo County,"73,869",
55,013,WI,Burnett County,"67,061",
55,015,WI,Calumet County,"86,890",
55,017,WI,Chippewa County,"76,637",
55,019,WI,Clark County,"66,994",
55,021,WI,Columbia County,"79,582",
55,023,WI,Crawford County,"57,014",
55,025,WI,Dane County,"84,190",
55,027,WI,Dodge County,"73,861",
55,029,WI,Door County,"74,247",
55,031,WI,Douglas County,"73,372",
55,033,WI,Dunn County,"71,215",
55,035,WI,Eau Claire County,"72,806",
55,037,WI,Florence County,"66,442",
55,039,WI,Fond du Lac County,"73,485",
55,041,WI,Forest County,"59,190",
55,043,WI,Grant County,"63,246",
55,045,WI,Green County,"78,114",
55,047,WI,Green Lake County,"64,516",
55,049,WI,Iowa County,"77,433",
55,051,WI,Iron County,"58,900",
55,053,WI,Jackson County,"61,023",
55,055,WI,Jefferson County,"82,356",
55,057,WI,Juneau County,"63,587",
55,059,WI,Kenosha County,"75,699",
55,061,WI,Kewaunee County,"77,472",
55,063,WI,La Crosse County,"71,260",
55,065,WI,Lafayette County,"73,114",
55,067,WI,Langlade County,"57,907",
55,069,WI,Lincoln County,"71,871",
55,071,WI,Manitowoc County,"69,652",
55,073,WI,Marathon County,"74,505",
55,075,WI,Marinette County,"62,650",
55,077,WI,Marquette County,"67,207",
55,078,WI,Menominee County,"49,791",
55,079,WI,Milwaukee County,"63,304",
55,081,WI,Monroe County,"63,372",
55,083,WI,Oconto County,"69,599",
55,085,WI,Oneida County,"66,650",
55,087,WI,Outagamie County,"86,098",
55,089,WI,Ozaukee County,"98,394",
55,091,WI,Pepin County,"70,012",
55,093,WI,Pierce County,"95,522",
55,095,WI,Polk County,"71,613",
55,097,WI,Portage County,"71,295",
55,099,WI,Price County,"60,223",
55,101,WI,Racine County,"74,555",
55,103,WI,Richland County,"60,639",
55,105,WI,Rock County,"73,656",
55,107,WI,Rusk County,"58,513",
55,109,WI,St. Croix County,"103,731",
55,111,WI,Sauk County,"79,349",
55,113,WI,Sawyer County,"59,053",
55,115,WI,Shawano County,"67,562",
55,117,WI,Sheboygan County,"73,970",
55,119,WI,Taylor County,"65,125",
55,121,WI,Trempealeau County,"69,119",
55,123,WI,Vernon County,"69,389",
55,125,WI,Vilas County,"63,779",
55,127,WI,Walworth County,"76,573",
55,129,WI,Washburn County,"63,438",
55,131,WI,Washington County,"93,830",
55,133,WI,Waukesha County,"99,168",
55,135,WI,Waupaca County,"68,545",
55,137,WI,Waushara County,"70,336",
55,139,WI,Winnebago County,"70,720",
55,141,WI,Wood County,"67,068",
56,000,WY,Wyoming,"73,558",
56,001,WY,Albany County,"59,633",
56,003,WY,Big Horn County,"60,818",
56,005,WY,Campbell County,"89,749",
56,007,WY,Carbon County,"67,773",
56,009,WY,Converse County,"77,224",
56,011,WY,Crook County,"77,897",
56,013,WY,Fremont County,"64,170",
56,015,WY,Goshen County,"63,191",
56,017,WY,Hot Springs County,"60,811",
56,019,WY,Johnson County,"66,100",
56,021,WY,Laramie County,"75,131",
56,023,WY,Lincoln County,"88,037",
56,025,WY,Natrona County,"73,110",
56,027,WY,Niobrara County,"56,477",
56,029,WY,Park County,"70,330",
56,031,WY,Platte County,"64,207",
56,033,WY,Sheridan County,"71,080",
56,035,WY,Sublette County,"78,217",
56,037,WY,Sweetwater County,"76,442",
56,039,WY,Teton County,"130,156",
56,041,WY,Uinta County,"79,086",
56,043,WY,Washakie County,"62,794",
56,045,WY,Weston County,"66,429",
